,Copo,City_Name,Distribution Date,Amount,TAG AGENCIES,ADDRESS,CITY,STATE,ZIP,PHONE1,LONGITUDE,LATITUDE,Location,zip,city,county_name
3806,4405.0,Blanchard,11-Sep-18,"1,371.44",Richey Tag Agency,215 North Main,Blanchard,OK,73010.0,(405) 485-2226,-97.658456,35.138158000000004,"(35.138158, -97.658456)",73010.0,Blanchard,McClain
3807,4405.0,Blanchard,8-Oct-18,"1,193.23",Richey Tag Agency,215 North Main,Blanchard,OK,73010.0,(405) 485-2226,-97.658456,35.138158000000004,"(35.138158, -97.658456)",73010.0,Blanchard,McClain
3808,4405.0,Blanchard,13-Nov-18,"1,473.81",Richey Tag Agency,215 North Main,Blanchard,OK,73010.0,(405) 485-2226,-97.658456,35.138158000000004,"(35.138158, -97.658456)",73010.0,Blanchard,McClain
3809,4405.0,Blanchard,11-Dec-18,"1,347.64",Richey Tag Agency,215 North Main,Blanchard,OK,73010.0,(405) 485-2226,-97.658456,35.138158000000004,"(35.138158, -97.658456)",73010.0,Blanchard,McClain
3810,4405.0,Blanchard,10-Jan-19,"1,307.74",Richey Tag Agency,215 North Main,Blanchard,OK,73010.0,(405) 485-2226,-97.658456,35.138158000000004,"(35.138158, -97.658456)",73010.0,Blanchard,McClain
3811,4405.0,Blanchard,11-Feb-19,"1,328.12",Richey Tag Agency,215 North Main,Blanchard,OK,73010.0,(405) 485-2226,-97.658456,35.138158000000004,"(35.138158, -97.658456)",73010.0,Blanchard,McClain
3812,4405.0,Blanchard,11-Mar-19,"1,086.32",Richey Tag Agency,215 North Main,Blanchard,OK,73010.0,(405) 485-2226,-97.658456,35.138158000000004,"(35.138158, -97.658456)",73010.0,Blanchard,McClain
3813,4405.0,Blanchard,9-Apr-19,"1,310.09",Richey Tag Agency,215 North Main,Blanchard,OK,73010.0,(405) 485-2226,-97.658456,35.138158000000004,"(35.138158, -97.658456)",73010.0,Blanchard,McClain
3814,4405.0,Blanchard,10-May-19,"1,101.04",Richey Tag Agency,215 North Main,Blanchard,OK,73010.0,(405) 485-2226,-97.658456,35.138158000000004,"(35.138158, -97.658456)",73010.0,Blanchard,McClain
3815,4405.0,Blanchard,11-Jun-19,"1,627.47",Richey Tag Agency,215 North Main,Blanchard,OK,73010.0,(405) 485-2226,-97.658456,35.138158000000004,"(35.138158, -97.658456)",73010.0,Blanchard,McClain
3816,4410.0,Byars,10-Jul-18,43.87,,,,,,,,,,,,
3817,4410.0,Byars,10-Aug-18,43.23,,,,,,,,,,,,
3818,4410.0,Byars,11-Sep-18,42.45,,,,,,,,,,,,
3819,4410.0,Byars,8-Oct-18,36.94,,,,,,,,,,,,
3820,4410.0,Byars,13-Nov-18,45.62,,,,,,,,,,,,
3821,4410.0,Byars,11-Dec-18,41.72,,,,,,,,,,,,
3822,4410.0,Byars,10-Jan-19,40.48,,,,,,,,,,,,
3823,4410.0,Byars,11-Feb-19,41.11,,,,,,,,,,,,
3824,4410.0,Byars,11-Mar-19,33.63,,,,,,,,,,,,
3825,4410.0,Byars,9-Apr-19,40.55,,,,,,,,,,,,
3826,4410.0,Byars,10-May-19,34.08,,,,,,,,,,,,
3827,4410.0,Byars,11-Jun-19,50.38,,,,,,,,,,,,
3828,4411.0,Cole,10-Jul-18,97.53,,,,,,,,,,,,
3829,4411.0,Cole,10-Aug-18,96.09,,,,,,,,,,,,
3830,4411.0,Cole,11-Sep-18,94.38,,,,,,,,,,,,
3831,4411.0,Cole,8-Oct-18,82.11,,,,,,,,,,,,
3832,4411.0,Cole,13-Nov-18,101.42,,,,,,,,,,,,
3833,4411.0,Cole,11-Dec-18,92.74,,,,,,,,,,,,
3834,4411.0,Cole,10-Jan-19,89.99,,,,,,,,,,,,
3835,4411.0,Cole,11-Feb-19,91.39,,,,,,,,,,,,
3836,4411.0,Cole,11-Mar-19,74.76,,,,,,,,,,,,
3837,4411.0,Cole,9-Apr-19,90.15,,,,,,,,,,,,
3838,4411.0,Cole,10-May-19,75.77,,,,,,,,,,,,
3839,4411.0,Cole,11-Jun-19,111.99,,,,,,,,,,,,
3840,4412.0,Dibble,10-Jul-18,139.28,,,,,,,,,,,,
3841,4412.0,Dibble,10-Aug-18,137.23,,,,,,,,,,,,
3842,4412.0,Dibble,11-Sep-18,134.78,,,,,,,,,,,,
3843,4412.0,Dibble,8-Oct-18,117.26,,,,,,,,,,,,
3844,4412.0,Dibble,13-Nov-18,144.84,,,,,,,,,,,,
3845,4412.0,Dibble,11-Dec-18,132.44,,,,,,,,,,,,
3846,4412.0,Dibble,10-Jan-19,128.52,,,,,,,,,,,,
3847,4412.0,Dibble,11-Feb-19,130.52,,,,,,,,,,,,
3848,4412.0,Dibble,11-Mar-19,106.76,,,,,,,,,,,,
3849,4412.0,Dibble,9-Apr-19,128.75,,,,,,,,,,,,
3850,4412.0,Dibble,10-May-19,108.20,,,,,,,,,,,,
3851,4412.0,Dibble,11-Jun-19,159.94,,,,,,,,,,,,
3852,4413.0,Newcastle,10-Jul-18,"1,616.62",Newcastle Tag Agency,1025 North Main,Newcastle,OK,73065.0,(405) 387-9200,-97.600274,35.25698,"(35.25698, -97.600274)",73065.0,Newcastle,McClain
3853,4413.0,Newcastle,10-Jul-18,"1,616.62",Tri City Tag Agency,2824 North West 32nd,Newcastle,OK,73065.0,(405) 392-2525,-97.65322900000001,35.29098,"(35.29098, -97.653229)",73065.0,Newcastle,McClain
3854,4413.0,Newcastle,10-Aug-18,"1,592.74",Newcastle Tag Agency,1025 North Main,Newcastle,OK,73065.0,(405) 387-9200,-97.600274,35.25698,"(35.25698, -97.600274)",73065.0,Newcastle,McClain
3855,4413.0,Newcastle,10-Aug-18,"1,592.74",Tri City Tag Agency,2824 North West 32nd,Newcastle,OK,73065.0,(405) 392-2525,-97.65322900000001,35.29098,"(35.29098, -97.653229)",73065.0,Newcastle,McClain
3856,4413.0,Newcastle,11-Sep-18,"1,564.29",Newcastle Tag Agency,1025 North Main,Newcastle,OK,73065.0,(405) 387-9200,-97.600274,35.25698,"(35.25698, -97.600274)",73065.0,Newcastle,McClain
3857,4413.0,Newcastle,11-Sep-18,"1,564.29",Tri City Tag Agency,2824 North West 32nd,Newcastle,OK,73065.0,(405) 392-2525,-97.65322900000001,35.29098,"(35.29098, -97.653229)",73065.0,Newcastle,McClain
3858,4413.0,Newcastle,8-Oct-18,"1,361.02",Newcastle Tag Agency,1025 North Main,Newcastle,OK,73065.0,(405) 387-9200,-97.600274,35.25698,"(35.25698, -97.600274)",73065.0,Newcastle,McClain
3859,4413.0,Newcastle,8-Oct-18,"1,361.02",Tri City Tag Agency,2824 North West 32nd,Newcastle,OK,73065.0,(405) 392-2525,-97.65322900000001,35.29098,"(35.29098, -97.653229)",73065.0,Newcastle,McClain
3860,4413.0,Newcastle,13-Nov-18,"1,681.06",Newcastle Tag Agency,1025 North Main,Newcastle,OK,73065.0,(405) 387-9200,-97.600274,35.25698,"(35.25698, -97.600274)",73065.0,Newcastle,McClain
3861,4413.0,Newcastle,13-Nov-18,"1,681.06",Tri City Tag Agency,2824 North West 32nd,Newcastle,OK,73065.0,(405) 392-2525,-97.65322900000001,35.29098,"(35.29098, -97.653229)",73065.0,Newcastle,McClain
3862,4413.0,Newcastle,11-Dec-18,"1,537.14",Newcastle Tag Agency,1025 North Main,Newcastle,OK,73065.0,(405) 387-9200,-97.600274,35.25698,"(35.25698, -97.600274)",73065.0,Newcastle,McClain
3863,4413.0,Newcastle,11-Dec-18,"1,537.14",Tri City Tag Agency,2824 North West 32nd,Newcastle,OK,73065.0,(405) 392-2525,-97.65322900000001,35.29098,"(35.29098, -97.653229)",73065.0,Newcastle,McClain
3864,4413.0,Newcastle,10-Jan-19,"1,491.63",Newcastle Tag Agency,1025 North Main,Newcastle,OK,73065.0,(405) 387-9200,-97.600274,35.25698,"(35.25698, -97.600274)",73065.0,Newcastle,McClain
3865,4413.0,Newcastle,10-Jan-19,"1,491.63",Tri City Tag Agency,2824 North West 32nd,Newcastle,OK,73065.0,(405) 392-2525,-97.65322900000001,35.29098,"(35.29098, -97.653229)",73065.0,Newcastle,McClain
3866,4413.0,Newcastle,11-Feb-19,"1,514.89",Newcastle Tag Agency,1025 North Main,Newcastle,OK,73065.0,(405) 387-9200,-97.600274,35.25698,"(35.25698, -97.600274)",73065.0,Newcastle,McClain
3867,4413.0,Newcastle,11-Feb-19,"1,514.89",Tri City Tag Agency,2824 North West 32nd,Newcastle,OK,73065.0,(405) 392-2525,-97.65322900000001,35.29098,"(35.29098, -97.653229)",73065.0,Newcastle,McClain
3868,4413.0,Newcastle,11-Mar-19,"1,239.08",Newcastle Tag Agency,1025 North Main,Newcastle,OK,73065.0,(405) 387-9200,-97.600274,35.25698,"(35.25698, -97.600274)",73065.0,Newcastle,McClain
3869,4413.0,Newcastle,11-Mar-19,"1,239.08",Tri City Tag Agency,2824 North West 32nd,Newcastle,OK,73065.0,(405) 392-2525,-97.65322900000001,35.29098,"(35.29098, -97.653229)",73065.0,Newcastle,McClain
3870,4413.0,Newcastle,9-Apr-19,"1,494.31",Newcastle Tag Agency,1025 North Main,Newcastle,OK,73065.0,(405) 387-9200,-97.600274,35.25698,"(35.25698, -97.600274)",73065.0,Newcastle,McClain
3871,4413.0,Newcastle,9-Apr-19,"1,494.31",Tri City Tag Agency,2824 North West 32nd,Newcastle,OK,73065.0,(405) 392-2525,-97.65322900000001,35.29098,"(35.29098, -97.653229)",73065.0,Newcastle,McClain
3872,4413.0,Newcastle,10-May-19,"1,255.87",Newcastle Tag Agency,1025 North Main,Newcastle,OK,73065.0,(405) 387-9200,-97.600274,35.25698,"(35.25698, -97.600274)",73065.0,Newcastle,McClain
3873,4413.0,Newcastle,10-May-19,"1,255.87",Tri City Tag Agency,2824 North West 32nd,Newcastle,OK,73065.0,(405) 392-2525,-97.65322900000001,35.29098,"(35.29098, -97.653229)",73065.0,Newcastle,McClain
3874,4413.0,Newcastle,11-Jun-19,"1,856.33",Newcastle Tag Agency,1025 North Main,Newcastle,OK,73065.0,(405) 387-9200,-97.600274,35.25698,"(35.25698, -97.600274)",73065.0,Newcastle,McClain
3875,4413.0,Newcastle,11-Jun-19,"1,856.33",Tri City Tag Agency,2824 North West 32nd,Newcastle,OK,73065.0,(405) 392-2525,-97.65322900000001,35.29098,"(35.29098, -97.653229)",73065.0,Newcastle,McClain
3876,4414.0,Goldsby,10-Jul-18,369.42,Goldsby Tag Agency,101 South Main Street,Goldsby,OK,73093.0,(405) 288-6965,-97.476744,35.145728999999996,"(35.145729, -97.476744)",,,
3877,4414.0,Goldsby,10-Aug-18,363.96,Goldsby Tag Agency,101 South Main Street,Goldsby,OK,73093.0,(405) 288-6965,-97.476744,35.145728999999996,"(35.145729, -97.476744)",,,
3878,4414.0,Goldsby,11-Sep-18,357.46,Goldsby Tag Agency,101 South Main Street,Goldsby,OK,73093.0,(405) 288-6965,-97.476744,35.145728999999996,"(35.145729, -97.476744)",,,
3879,4414.0,Goldsby,8-Oct-18,311.01,Goldsby Tag Agency,101 South Main Street,Goldsby,OK,73093.0,(405) 288-6965,-97.476744,35.145728999999996,"(35.145729, -97.476744)",,,
3880,4414.0,Goldsby,13-Nov-18,384.14,Goldsby Tag Agency,101 South Main Street,Goldsby,OK,73093.0,(405) 288-6965,-97.476744,35.145728999999996,"(35.145729, -97.476744)",,,
3881,4414.0,Goldsby,11-Dec-18,351.25,Goldsby Tag Agency,101 South Main Street,Goldsby,OK,73093.0,(405) 288-6965,-97.476744,35.145728999999996,"(35.145729, -97.476744)",,,
3882,4414.0,Goldsby,10-Jan-19,340.85,Goldsby Tag Agency,101 South Main Street,Goldsby,OK,73093.0,(405) 288-6965,-97.476744,35.145728999999996,"(35.145729, -97.476744)",,,
3883,4414.0,Goldsby,11-Feb-19,346.17,Goldsby Tag Agency,101 South Main Street,Goldsby,OK,73093.0,(405) 288-6965,-97.476744,35.145728999999996,"(35.145729, -97.476744)",,,
3884,4414.0,Goldsby,11-Mar-19,283.14,Goldsby Tag Agency,101 South Main Street,Goldsby,OK,73093.0,(405) 288-6965,-97.476744,35.145728999999996,"(35.145729, -97.476744)",,,
3885,4414.0,Goldsby,9-Apr-19,341.47,Goldsby Tag Agency,101 South Main Street,Goldsby,OK,73093.0,(405) 288-6965,-97.476744,35.145728999999996,"(35.145729, -97.476744)",,,
3886,4414.0,Goldsby,10-May-19,286.98,Goldsby Tag Agency,101 South Main Street,Goldsby,OK,73093.0,(405) 288-6965,-97.476744,35.145728999999996,"(35.145729, -97.476744)",,,
3887,4414.0,Goldsby,11-Jun-19,424.19,Goldsby Tag Agency,101 South Main Street,Goldsby,OK,73093.0,(405) 288-6965,-97.476744,35.145728999999996,"(35.145729, -97.476744)",,,
3888,4415.0,Purcell,10-Jul-18,"1,049.69",Purcell Tag Agency,302 West Main Street,Purcell,OK,73080.0,(405) 527-3446,-97.362897,35.012156,"(35.012156, -97.362897)",73080.0,Purcell,McClain
3889,4415.0,Purcell,10-Aug-18,"1,034.19",Purcell Tag Agency,302 West Main Street,Purcell,OK,73080.0,(405) 527-3446,-97.362897,35.012156,"(35.012156, -97.362897)",73080.0,Purcell,McClain
3890,4415.0,Purcell,11-Sep-18,"1,015.72",Purcell Tag Agency,302 West Main Street,Purcell,OK,73080.0,(405) 527-3446,-97.362897,35.012156,"(35.012156, -97.362897)",73080.0,Purcell,McClain
3891,4415.0,Purcell,8-Oct-18,883.73,Purcell Tag Agency,302 West Main Street,Purcell,OK,73080.0,(405) 527-3446,-97.362897,35.012156,"(35.012156, -97.362897)",73080.0,Purcell,McClain
3892,4415.0,Purcell,13-Nov-18,"1,091.53",Purcell Tag Agency,302 West Main Street,Purcell,OK,73080.0,(405) 527-3446,-97.362897,35.012156,"(35.012156, -97.362897)",73080.0,Purcell,McClain
3893,4415.0,Purcell,11-Dec-18,998.09,Purcell Tag Agency,302 West Main Street,Purcell,OK,73080.0,(405) 527-3446,-97.362897,35.012156,"(35.012156, -97.362897)",73080.0,Purcell,McClain
3894,4415.0,Purcell,10-Jan-19,968.54,Purcell Tag Agency,302 West Main Street,Purcell,OK,73080.0,(405) 527-3446,-97.362897,35.012156,"(35.012156, -97.362897)",73080.0,Purcell,McClain
3895,4415.0,Purcell,11-Feb-19,983.64,Purcell Tag Agency,302 West Main Street,Purcell,OK,73080.0,(405) 527-3446,-97.362897,35.012156,"(35.012156, -97.362897)",73080.0,Purcell,McClain
3896,4415.0,Purcell,11-Mar-19,804.55,Purcell Tag Agency,302 West Main Street,Purcell,OK,73080.0,(405) 527-3446,-97.362897,35.012156,"(35.012156, -97.362897)",73080.0,Purcell,McClain
3897,4415.0,Purcell,9-Apr-19,970.28,Purcell Tag Agency,302 West Main Street,Purcell,OK,73080.0,(405) 527-3446,-97.362897,35.012156,"(35.012156, -97.362897)",73080.0,Purcell,McClain
3898,4415.0,Purcell,10-May-19,815.45,Purcell Tag Agency,302 West Main Street,Purcell,OK,73080.0,(405) 527-3446,-97.362897,35.012156,"(35.012156, -97.362897)",73080.0,Purcell,McClain
3899,4415.0,Purcell,11-Jun-19,"1,205.34",Purcell Tag Agency,302 West Main Street,Purcell,OK,73080.0,(405) 527-3446,-97.362897,35.012156,"(35.012156, -97.362897)",73080.0,Purcell,McClain
3900,4420.0,Rosedale,10-Jul-18,11.74,,,,,,,,,,,,
3901,4420.0,Rosedale,10-Aug-18,11.57,,,,,,,,,,,,
3902,4420.0,Rosedale,11-Sep-18,11.36,,,,,,,,,,,,
3903,4420.0,Rosedale,8-Oct-18,9.89,,,,,,,,,,,,
3904,4420.0,Rosedale,13-Nov-18,12.21,,,,,,,,,,,,
3905,4420.0,Rosedale,11-Dec-18,11.17,,,,,,,,,,,,
3906,4420.0,Rosedale,10-Jan-19,10.84,,,,,,,,,,,,
3907,4420.0,Rosedale,11-Feb-19,11.00,,,,,,,,,,,,
3908,4420.0,Rosedale,11-Mar-19,9.00,,,,,,,,,,,,
3909,4420.0,Rosedale,9-Apr-19,10.85,,,,,,,,,,,,
3910,4420.0,Rosedale,10-May-19,9.12,,,,,,,,,,,,
3911,4420.0,Rosedale,11-Jun-19,13.48,,,,,,,,,,,,
3912,4425.0,Washington,10-Jul-18,107.15,,,,,,,,,,,,
3913,4425.0,Washington,10-Aug-18,105.57,,,,,,,,,,,,
3914,4425.0,Washington,11-Sep-18,103.69,,,,,,,,,,,,
3915,4425.0,Washington,8-Oct-18,90.21,,,,,,,,,,,,
3916,4425.0,Washington,13-Nov-18,111.43,,,,,,,,,,,,
3917,4425.0,Washington,11-Dec-18,101.89,,,,,,,,,,,,
3918,4425.0,Washington,10-Jan-19,98.87,,,,,,,,,,,,
3919,4425.0,Washington,11-Feb-19,100.41,,,,,,,,,,,,
3920,4425.0,Washington,11-Mar-19,82.13,,,,,,,,,,,,
3921,4425.0,Washington,9-Apr-19,99.05,,,,,,,,,,,,
3922,4425.0,Washington,10-May-19,83.24,,,,,,,,,,,,
3923,4425.0,Washington,11-Jun-19,123.04,,,,,,,,,,,,
3924,4430.0,Wayne,10-Jul-18,118.41,,,,,,,,,,,,
3925,4430.0,Wayne,10-Aug-18,116.66,,,,,,,,,,,,
3926,4430.0,Wayne,11-Sep-18,114.58,,,,,,,,,,,,
3927,4430.0,Wayne,8-Oct-18,99.69,,,,,,,,,,,,
3928,4430.0,Wayne,13-Nov-18,123.13,,,,,,,,,,,,
3929,4430.0,Wayne,11-Dec-18,112.59,,,,,,,,,,,,
3930,4430.0,Wayne,10-Jan-19,109.25,,,,,,,,,,,,
3931,4430.0,Wayne,11-Feb-19,110.96,,,,,,,,,,,,
3932,4430.0,Wayne,11-Mar-19,90.76,,,,,,,,,,,,
3933,4430.0,Wayne,9-Apr-19,109.45,,,,,,,,,,,,
3934,4430.0,Wayne,10-May-19,91.99,,,,,,,,,,,,
3935,4430.0,Wayne,11-Jun-19,135.97,,,,,,,,,,,,
3936,4505.0,Broken Bow,10-Jul-18,664.78,Tag Agency - Broken Bow,32 North Main Street,Broken Bow,OK,74728.0,(580) 584-2892,-94.73687,34.026734999999995,"(34.026735, -94.73687)",74728.0,Broken Bow,McCurtain
3937,4505.0,Broken Bow,10-Aug-18,654.96,Tag Agency - Broken Bow,32 North Main Street,Broken Bow,OK,74728.0,(580) 584-2892,-94.73687,34.026734999999995,"(34.026735, -94.73687)",74728.0,Broken Bow,McCurtain
3938,4505.0,Broken Bow,11-Sep-18,643.27,Tag Agency - Broken Bow,32 North Main Street,Broken Bow,OK,74728.0,(580) 584-2892,-94.73687,34.026734999999995,"(34.026735, -94.73687)",74728.0,Broken Bow,McCurtain
3939,4505.0,Broken Bow,8-Oct-18,559.68,Tag Agency - Broken Bow,32 North Main Street,Broken Bow,OK,74728.0,(580) 584-2892,-94.73687,34.026734999999995,"(34.026735, -94.73687)",74728.0,Broken Bow,McCurtain
3940,4505.0,Broken Bow,13-Nov-18,691.28,Tag Agency - Broken Bow,32 North Main Street,Broken Bow,OK,74728.0,(580) 584-2892,-94.73687,34.026734999999995,"(34.026735, -94.73687)",74728.0,Broken Bow,McCurtain
3941,4505.0,Broken Bow,11-Dec-18,632.10,Tag Agency - Broken Bow,32 North Main Street,Broken Bow,OK,74728.0,(580) 584-2892,-94.73687,34.026734999999995,"(34.026735, -94.73687)",74728.0,Broken Bow,McCurtain
3942,4505.0,Broken Bow,10-Jan-19,613.39,Tag Agency - Broken Bow,32 North Main Street,Broken Bow,OK,74728.0,(580) 584-2892,-94.73687,34.026734999999995,"(34.026735, -94.73687)",74728.0,Broken Bow,McCurtain
3943,4505.0,Broken Bow,11-Feb-19,622.95,Tag Agency - Broken Bow,32 North Main Street,Broken Bow,OK,74728.0,(580) 584-2892,-94.73687,34.026734999999995,"(34.026735, -94.73687)",74728.0,Broken Bow,McCurtain
3944,4505.0,Broken Bow,11-Mar-19,509.53,Tag Agency - Broken Bow,32 North Main Street,Broken Bow,OK,74728.0,(580) 584-2892,-94.73687,34.026734999999995,"(34.026735, -94.73687)",74728.0,Broken Bow,McCurtain
3945,4505.0,Broken Bow,9-Apr-19,614.49,Tag Agency - Broken Bow,32 North Main Street,Broken Bow,OK,74728.0,(580) 584-2892,-94.73687,34.026734999999995,"(34.026735, -94.73687)",74728.0,Broken Bow,McCurtain
3946,4505.0,Broken Bow,10-May-19,516.44,Tag Agency - Broken Bow,32 North Main Street,Broken Bow,OK,74728.0,(580) 584-2892,-94.73687,34.026734999999995,"(34.026735, -94.73687)",74728.0,Broken Bow,McCurtain
3947,4505.0,Broken Bow,11-Jun-19,763.36,Tag Agency - Broken Bow,32 North Main Street,Broken Bow,OK,74728.0,(580) 584-2892,-94.73687,34.026734999999995,"(34.026735, -94.73687)",74728.0,Broken Bow,McCurtain
3948,4510.0,Garvin,10-Jul-18,41.59,,,,,,,,,,,,
3949,4510.0,Garvin,10-Aug-18,40.98,,,,,,,,,,,,
3950,4510.0,Garvin,11-Sep-18,40.24,,,,,,,,,,,,
3951,4510.0,Garvin,8-Oct-18,35.01,,,,,,,,,,,,
3952,4510.0,Garvin,13-Nov-18,43.25,,,,,,,,,,,,
3953,4510.0,Garvin,11-Dec-18,39.55,,,,,,,,,,,,
3954,4510.0,Garvin,10-Jan-19,38.37,,,,,,,,,,,,
3955,4510.0,Garvin,11-Feb-19,38.97,,,,,,,,,,,,
3956,4510.0,Garvin,11-Mar-19,31.88,,,,,,,,,,,,
3957,4510.0,Garvin,9-Apr-19,38.44,,,,,,,,,,,,
3958,4510.0,Garvin,10-May-19,32.31,,,,,,,,,,,,
3959,4510.0,Garvin,11-Jun-19,47.76,,,,,,,,,,,,
3960,4515.0,Haworth,10-Jul-18,48.44,,,,,,,,,,,,
3961,4515.0,Haworth,10-Aug-18,47.72,,,,,,,,,,,,
3962,4515.0,Haworth,11-Sep-18,46.87,,,,,,,,,,,,
3963,4515.0,Haworth,8-Oct-18,40.78,,,,,,,,,,,,
3964,4515.0,Haworth,13-Nov-18,50.37,,,,,,,,,,,,
3965,4515.0,Haworth,11-Dec-18,46.06,,,,,,,,,,,,
3966,4515.0,Haworth,10-Jan-19,44.69,,,,,,,,,,,,
3967,4515.0,Haworth,11-Feb-19,45.39,,,,,,,,,,,,
3968,4515.0,Haworth,11-Mar-19,37.13,,,,,,,,,,,,
3969,4515.0,Haworth,9-Apr-19,44.78,,,,,,,,,,,,
3970,4515.0,Haworth,10-May-19,37.63,,,,,,,,,,,,
3971,4515.0,Haworth,11-Jun-19,55.62,,,,,,,,,,,,
3972,4516.0,Millerton,10-Jul-18,51.21,,,,,,,,,,,,
3973,4516.0,Millerton,10-Aug-18,50.46,,,,,,,,,,,,
3974,4516.0,Millerton,11-Sep-18,49.55,,,,,,,,,,,,
3975,4516.0,Millerton,8-Oct-18,43.12,,,,,,,,,,,,
3976,4516.0,Millerton,13-Nov-18,53.25,,,,,,,,,,,,
3977,4516.0,Millerton,11-Dec-18,48.69,,,,,,,,,,,,
3978,4516.0,Millerton,10-Jan-19,47.25,,,,,,,,,,,,
3979,4516.0,Millerton,11-Feb-19,47.99,,,,,,,,,,,,
3980,4516.0,Millerton,11-Mar-19,39.25,,,,,,,,,,,,
3981,4516.0,Millerton,9-Apr-19,47.34,,,,,,,,,,,,
3982,4516.0,Millerton,10-May-19,39.78,,,,,,,,,,,,
3983,4516.0,Millerton,11-Jun-19,58.81,,,,,,,,,,,,
3984,4520.0,Idabel,10-Jul-18,"1,121.95",Idabel Tag Agency,1403 East Washington,Idabel,OK,74745.0,(580) 208-2222,-94.841898,33.89289,"(33.89289, -94.841898)",74745.0,Idabel,McCurtain
3985,4520.0,Idabel,10-Aug-18,"1,105.37",Idabel Tag Agency,1403 East Washington,Idabel,OK,74745.0,(580) 208-2222,-94.841898,33.89289,"(33.89289, -94.841898)",74745.0,Idabel,McCurtain
3986,4520.0,Idabel,11-Sep-18,"1,085.63",Idabel Tag Agency,1403 East Washington,Idabel,OK,74745.0,(580) 208-2222,-94.841898,33.89289,"(33.89289, -94.841898)",74745.0,Idabel,McCurtain
3987,4520.0,Idabel,8-Oct-18,944.56,Idabel Tag Agency,1403 East Washington,Idabel,OK,74745.0,(580) 208-2222,-94.841898,33.89289,"(33.89289, -94.841898)",74745.0,Idabel,McCurtain
3988,4520.0,Idabel,13-Nov-18,"1,166.67",Idabel Tag Agency,1403 East Washington,Idabel,OK,74745.0,(580) 208-2222,-94.841898,33.89289,"(33.89289, -94.841898)",74745.0,Idabel,McCurtain
3989,4520.0,Idabel,11-Dec-18,"1,066.79",Idabel Tag Agency,1403 East Washington,Idabel,OK,74745.0,(580) 208-2222,-94.841898,33.89289,"(33.89289, -94.841898)",74745.0,Idabel,McCurtain
3990,4520.0,Idabel,10-Jan-19,"1,035.20",Idabel Tag Agency,1403 East Washington,Idabel,OK,74745.0,(580) 208-2222,-94.841898,33.89289,"(33.89289, -94.841898)",74745.0,Idabel,McCurtain
3991,4520.0,Idabel,11-Feb-19,"1,051.34",Idabel Tag Agency,1403 East Washington,Idabel,OK,74745.0,(580) 208-2222,-94.841898,33.89289,"(33.89289, -94.841898)",74745.0,Idabel,McCurtain
3992,4520.0,Idabel,11-Mar-19,859.93,Idabel Tag Agency,1403 East Washington,Idabel,OK,74745.0,(580) 208-2222,-94.841898,33.89289,"(33.89289, -94.841898)",74745.0,Idabel,McCurtain
3993,4520.0,Idabel,9-Apr-19,"1,037.06",Idabel Tag Agency,1403 East Washington,Idabel,OK,74745.0,(580) 208-2222,-94.841898,33.89289,"(33.89289, -94.841898)",74745.0,Idabel,McCurtain
3994,4520.0,Idabel,10-May-19,871.58,Idabel Tag Agency,1403 East Washington,Idabel,OK,74745.0,(580) 208-2222,-94.841898,33.89289,"(33.89289, -94.841898)",74745.0,Idabel,McCurtain
3995,4520.0,Idabel,11-Jun-19,"1,288.31",Idabel Tag Agency,1403 East Washington,Idabel,OK,74745.0,(580) 208-2222,-94.841898,33.89289,"(33.89289, -94.841898)",74745.0,Idabel,McCurtain
3996,4525.0,Valliant,10-Jul-18,120.20,Valliant Tag Agency,30 B East Wilson,Valliant,OK,74764.0,(580) 933-7888,-95.093601,34.001940999999995,"(34.001941, -95.093601)",74764.0,Valliant,McCurtain
3997,4525.0,Valliant,10-Aug-18,118.43,Valliant Tag Agency,30 B East Wilson,Valliant,OK,74764.0,(580) 933-7888,-95.093601,34.001940999999995,"(34.001941, -95.093601)",74764.0,Valliant,McCurtain
3998,4525.0,Valliant,11-Sep-18,116.31,Valliant Tag Agency,30 B East Wilson,Valliant,OK,74764.0,(580) 933-7888,-95.093601,34.001940999999995,"(34.001941, -95.093601)",74764.0,Valliant,McCurtain
3999,4525.0,Valliant,8-Oct-18,101.20,Valliant Tag Agency,30 B East Wilson,Valliant,OK,74764.0,(580) 933-7888,-95.093601,34.001940999999995,"(34.001941, -95.093601)",74764.0,Valliant,McCurtain
4000,4525.0,Valliant,13-Nov-18,124.99,Valliant Tag Agency,30 B East Wilson,Valliant,OK,74764.0,(580) 933-7888,-95.093601,34.001940999999995,"(34.001941, -95.093601)",74764.0,Valliant,McCurtain
4001,4525.0,Valliant,11-Dec-18,114.29,Valliant Tag Agency,30 B East Wilson,Valliant,OK,74764.0,(580) 933-7888,-95.093601,34.001940999999995,"(34.001941, -95.093601)",74764.0,Valliant,McCurtain
4002,4525.0,Valliant,10-Jan-19,110.91,Valliant Tag Agency,30 B East Wilson,Valliant,OK,74764.0,(580) 933-7888,-95.093601,34.001940999999995,"(34.001941, -95.093601)",74764.0,Valliant,McCurtain
4003,4525.0,Valliant,11-Feb-19,112.64,Valliant Tag Agency,30 B East Wilson,Valliant,OK,74764.0,(580) 933-7888,-95.093601,34.001940999999995,"(34.001941, -95.093601)",74764.0,Valliant,McCurtain
